-0.00000,0.00000
-0.00538,0.00563
-0.01074,0.01129
-0.01607,0.01697
-0.02138,0.02267
-0.02666,0.02840
-0.03192,0.03416
-0.03715,0.03994
-0.04236,0.04574
-0.04754,0.05157
-0.05270,0.05742
-0.05784,0.06330
-0.06294,0.06920
-0.06803,0.07513
-0.07308,0.08107
-0.07811,0.08705
-0.08312,0.09304
-0.08810,0.09906
-0.09305,0.10510
-0.09798,0.11117
-0.10288,0.11726
-0.10775,0.12337
-0.11260,0.12950
-0.11742,0.13566
-0.12221,0.14184
-0.12698,0.14804
-0.13172,0.15426
-0.13644,0.16051
-0.14112,0.16677
-0.14578,0.17306
-0.15042,0.17938
-0.15502,0.18571
-0.15960,0.19206
-0.16415,0.19844
-0.16868,0.20484
-0.17317,0.21125
-0.17764,0.21769
-0.18208,0.22415
-0.18649,0.23063
-0.19088,0.23714
-0.19523,0.24366
-0.19956,0.25020
-0.20386,0.25676
-0.20813,0.26334
-0.21237,0.26995
-0.21659,0.27657
-0.22077,0.28321
-0.22493,0.28987
-0.22906,0.29655
-0.23316,0.30325
-0.23723,0.30997
-0.24127,0.31671
-0.24528,0.32347
-0.24927,0.33024
-0.25322,0.33704
-0.25714,0.34385
-0.26104,0.35068
-0.26490,0.35753
-0.26874,0.36440
-0.27255,0.37128
-0.27632,0.37818
-0.28007,0.38511
-0.28379,0.39204
-0.28747,0.39900
-0.29113,0.40597
-0.29476,0.41296
-0.29835,0.41997
-0.30192,0.42699
-0.30545,0.43403
-0.30896,0.44109
-0.31243,0.44816
-0.31588,0.45525
-0.31929,0.46235
-0.32268,0.46947
-0.32603,0.47661
-0.32935,0.48376
-0.33264,0.49093
-0.33590,0.49811
-0.33913,0.50531
-0.34233,0.51252
-0.34549,0.51975
-0.34863,0.52699
-0.35173,0.53425
-0.35480,0.54152
-0.35784,0.54881
-0.36085,0.55611
-0.36383,0.56342
-0.36678,0.57075
-0.36969,0.57810
-0.37258,0.58545
-0.37543,0.59282
-0.37825,0.60020
-0.38104,0.60760
-0.38379,0.61501
-0.38651,0.62243
-0.38921,0.62986
-0.39187,0.63731
-0.39449,0.64477
-0.39709,0.65224
-0.39965,0.65972
-0.40218,0.66722
-0.40468,0.67472
-0.40715,0.68224
-0.40958,0.68977
-0.41198,0.69731
-0.41435,0.70486
-0.41669,0.71243
-0.41899,0.72000
-0.42126,0.72759
-0.42350,0.73518
-0.42570,0.74279
-0.42787,0.75040
-0.43001,0.75803
-0.43212,0.76567
-0.43419,0.77331
-0.43623,0.78097
-0.43824,0.78863
-0.44021,0.79631
-0.44215,0.80399
-0.44406,0.81168
-0.44594,0.81938
-0.44778,0.82709
-0.44959,0.83481
-0.45136,0.84254
-0.45310,0.85027
-0.45481,0.85802
-0.45648,0.86577
-0.45813,0.87353
-0.45973,0.88129
-0.46131,0.88907
-0.46285,0.89685
-0.46435,0.90464
-0.46583,0.91243
-0.46727,0.92024
-0.46867,0.92805
-0.47005,0.93586
-0.47138,0.94368
-0.47269,0.95151
-0.47396,0.95934
-0.47520,0.96718
-0.47640,0.97503
-0.47757,0.98288
-0.47871,0.99074
-0.47981,0.99860
-0.48088,1.00647
-0.48191,1.01434
-0.48291,1.02221
-0.48387,1.03010
-0.48481,1.03798
-0.48570,1.04587
-0.48657,1.05376
-0.48740,1.06166
-0.48819,1.06956
-0.48895,1.07747
-0.48968,1.08538
-0.49037,1.09329
-0.49103,1.10121
-0.49166,1.10912
-0.49225,1.11705
-0.49281,1.12497
-0.49333,1.13290
-0.49382,1.14082
-0.49427,1.14876
-0.49469,1.15669
-0.49508,1.16462
-0.49543,1.17256
-0.49574,1.18050
-0.49603,1.18844
-0.49628,1.19638
-0.49649,1.20432
-0.49667,1.21226
-0.49682,1.22021
-0.49693,1.22815
-0.49700,1.23610
-0.49705,1.24404
-0.49706,1.25199
-0.49703,1.25993
-0.49697,1.26788
-0.49688,1.27582
-0.49675,1.28376
-0.49658,1.29171
-0.49639,1.29965
-0.49616,1.30759
-0.49589,1.31553
-0.49559,1.32347
-0.49526,1.33141
-0.49489,1.33934
-0.49448,1.34728
-0.49405,1.35521
-0.49358,1.36314
-0.49307,1.37107
-0.49253,1.37899
-0.49196,1.38692
-0.49135,1.39483
-0.49071,1.40275
-0.49003,1.41067
-0.48932,1.41858
-0.48858,1.42648
-0.48780,1.43439
-0.48699,1.44229
-0.48614,1.45018
-0.48526,1.45807
-0.48434,1.46596
-0.48340,1.47385
-0.48241,1.48172
-0.48140,1.48960
-0.48035,1.49747
-0.47926,1.50533
-0.47814,1.51319
-0.47699,1.52105
-0.47580,1.52889
-0.47458,1.53674
-0.47333,1.54457
-0.47204,1.55240
-0.47072,1.56023
-0.46936,1.56805
-0.46797,1.57586
-0.46655,1.58367
-0.46510,1.59146
-0.46361,1.59926
-0.46208,1.60704
-0.46052,1.61482
-0.45893,1.62259
-0.45731,1.63035
-0.45565,1.63811
-0.45396,1.64585
-0.45224,1.65359
-0.45048,1.66132
-0.44869,1.66905
-0.44686,1.67676
-0.44500,1.68447
-0.44311,1.69216
-0.44119,1.69985
-0.43923,1.70753
-0.43724,1.71520
-0.43522,1.72286
-0.43316,1.73051
-0.43107,1.73815
-0.42895,1.74578
-0.42679,1.75341
-0.42460,1.76102
-0.42238,1.76862
-0.42013,1.77621
-0.41784,1.78379
-0.41552,1.79136
-0.41317,1.79891
-0.41078,1.80646
-0.40837,1.81400
-0.40592,1.82152
-0.40344,1.82903
-0.40092,1.83653
-0.39837,1.84402
-0.39580,1.85150
-0.39318,1.85896
-0.39054,1.86642
-0.38786,1.87386
-0.38516,1.88129
-0.38242,1.88870
-0.37965,1.89610
-0.37684,1.90349
-0.37401,1.91087
-0.37114,1.91823
-0.36824,1.92558
-0.36531,1.93291
-0.36235,1.94023
-0.35935,1.94754
-0.35633,1.95483
-0.35327,1.96211
-0.35018,1.96938
-0.34706,1.97663
-0.34391,1.98386
-0.34073,1.99108
-0.33752,1.99829
-0.33427,2.00548
-0.33100,2.01266
-0.32769,2.01982
-0.32436,2.02696
-0.32099,2.03409
-0.31759,2.04120
-0.31416,2.04830
-0.31070,2.05538
-0.30721,2.06244
-0.30369,2.06949
-0.30014,2.07652
-0.29656,2.08354
-0.29295,2.09054
-0.28930,2.09752
-0.28563,2.10448
-0.28193,2.11143
-0.27820,2.11836
-0.27444,2.12527
-0.27065,2.13216
-0.26683,2.13904
-0.26297,2.14590
-0.25909,2.15274
-0.25518,2.15956
-0.25125,2.16636
-0.24728,2.17315
-0.24328,2.17991
-0.23925,2.18666
-0.23520,2.19339
-0.23111,2.20010
-0.22700,2.20679
-0.22286,2.21346
-0.21868,2.22011
-0.21448,2.22674
-0.21026,2.23336
-0.20600,2.23995
-0.20171,2.24652
-0.19740,2.25307
-0.19306,2.25961
-0.18869,2.26612
-0.18429,2.27261
-0.17986,2.27908
-0.17541,2.28553
-0.17093,2.29196
-0.16642,2.29837
-0.16188,2.30475
-0.15732,2.31112
-0.15272,2.31746
-0.14810,2.32378
