0.00000,0.00000
0.00796,0.00829
0.01584,0.01650
0.02364,0.02463
0.03137,0.03267
0.03901,0.04064
0.04658,0.04852
0.05408,0.05633
0.06150,0.06406
0.06884,0.07171
0.07611,0.07928
0.08331,0.08678
0.09043,0.09420
0.09748,0.10155
0.10446,0.10882
0.11137,0.11602
0.11822,0.12314
0.12499,0.13019
0.13169,0.13718
0.13832,0.14409
0.14489,0.15093
0.15139,0.15770
0.15782,0.16440
0.16419,0.17103
0.17050,0.17760
0.17674,0.18410
0.18291,0.19053
0.18903,0.19690
0.19508,0.20321
0.20107,0.20945
0.20700,0.21562
0.21287,0.22174
0.21868,0.22779
0.22443,0.23378
0.23013,0.23972
0.23576,0.24559
0.24134,0.25140
0.24687,0.25715
0.25234,0.26285
0.25775,0.26849
0.26311,0.27407
0.26842,0.27960
0.27367,0.28508
0.27887,0.29049
0.28402,0.29586
0.28913,0.30117
0.29418,0.30643
0.29918,0.31164
0.30413,0.31680
0.30903,0.32191
0.31389,0.32697
0.31870,0.33198
0.32346,0.33694
0.32818,0.34186
0.33286,0.34673
0.33749,0.35155
0.34207,0.35633
0.34662,0.36106
0.35112,0.36575
0.35558,0.37040
0.36000,0.37500
0.36438,0.37956
0.36872,0.38408
0.37302,0.38857
0.37729,0.39301
0.38151,0.39741
0.38570,0.40177
0.38986,0.40610
0.39398,0.41039
0.39806,0.41465
0.40211,0.41887
0.40613,0.42305
0.41011,0.42720
0.41406,0.43132
0.41798,0.43540
0.42188,0.43945
0.42574,0.44347
0.42957,0.44746
0.43337,0.45142
0.43714,0.45536
0.44089,0.45926
0.44461,0.46313
0.44830,0.46698
0.45197,0.47080
0.45562,0.47460
0.45924,0.47837
0.46283,0.48212
0.46641,0.48584
0.46996,0.48954
0.47349,0.49322
0.47700,0.49688
0.48049,0.50051
0.48396,0.50413
0.48741,0.50772
0.49085,0.51130
0.49426,0.51486
0.49766,0.51840
0.50105,0.52193
0.50442,0.52543
0.50777,0.52893
0.51111,0.53241
0.51444,0.53587
0.51775,0.53932
0.52105,0.54276
0.52434,0.54619
0.52761,0.54960
0.53088,0.55300
0.53413,0.55638
0.53736,0.55975
0.54059,0.56311
0.54380,0.56646
0.54700,0.56979
0.55019,0.57311
0.55337,0.57642
0.55653,0.57972
0.55969,0.58301
0.56283,0.58628
0.56596,0.58954
0.56908,0.59279
0.57219,0.59603
0.57529,0.59926
0.57838,0.60248
0.58145,0.60568
0.58452,0.60888
0.58758,0.61206
0.59062,0.61523
0.59366,0.61840
0.59669,0.62155
0.59971,0.62469
0.60271,0.62783
0.60571,0.63095
0.60870,0.63406
0.61168,0.63717
0.61465,0.64026
0.61761,0.64334
0.62056,0.64642
0.62351,0.64949
0.62644,0.65255
0.62937,0.65559
0.63229,0.65863
0.63520,0.66167
0.63810,0.66469
0.64100,0.66771
0.64388,0.67071
0.64676,0.67371
0.64964,0.67670
0.65250,0.67969
0.65536,0.68266
0.65821,0.68563
0.66105,0.68860
0.66389,0.69155
0.66672,0.69450
0.66954,0.69744
0.67236,0.70037
0.67517,0.70330
0.67797,0.70622
0.68077,0.70914
0.68357,0.71205
0.68635,0.71495
0.68914,0.71785
0.69191,0.72074
0.69468,0.72363
0.69745,0.72651
0.70021,0.72938
0.70296,0.73225
0.70571,0.73512
0.70846,0.73798
0.71120,0.74083
0.71394,0.74369
0.71667,0.74653
0.71940,0.74938
0.72212,0.75221
0.72485,0.75505
0.72756,0.75788
0.73028,0.76070
0.73299,0.76353
0.73569,0.76635
0.73840,0.76916
0.74110,0.77198
0.74379,0.77479
0.74649,0.77759
0.74918,0.78040
0.75187,0.78320
0.75456,0.78600
0.75724,0.78879
0.75993,0.79159
0.76261,0.79438
0.76528,0.79717
0.76796,0.79996
0.77064,0.80275
0.77331,0.80553
0.77598,0.80832
0.77866,0.81110
0.78133,0.81388
0.78400,0.81666
0.78666,0.81944
0.78933,0.82222
0.79200,0.82500
0.79467,0.82778
0.79733,0.83056
0.80000,0.83333
0.80267,0.83611
0.80533,0.83889
0.80800,0.84167
0.81067,0.84444
0.81333,0.84722
0.81600,0.85000
0.81867,0.85278
0.82133,0.85556
0.82400,0.85833
0.82667,0.86111
0.82933,0.86389
0.83200,0.86667
0.83467,0.86944
0.83733,0.87222
0.84000,0.87500
0.84267,0.87778
0.84533,0.88056
0.84800,0.88333
0.85067,0.88611
0.85333,0.88889
0.85600,0.89167
0.85867,0.89444
0.86133,0.89722
0.86400,0.90000
0.86667,0.90278
0.86933,0.90556
0.87200,0.90833
0.87467,0.91111
0.87733,0.91389
0.88000,0.91667
0.88267,0.91944
0.88533,0.92222
0.88800,0.92500
0.89067,0.92778
0.89333,0.93056
0.89600,0.93333
0.89867,0.93611
0.90133,0.93889
0.90400,0.94167
0.90667,0.94444
0.90933,0.94722
0.91200,0.95000
0.91467,0.95278
0.91733,0.95556
0.92000,0.95833
0.92267,0.96111
0.92533,0.96389
0.92800,0.96667
0.93067,0.96944
0.93333,0.97222
0.93600,0.97500
0.93867,0.97778
0.94133,0.98056
0.94400,0.98333
0.94667,0.98611
0.94933,0.98889
0.95200,0.99167
0.95467,0.99444
0.95733,0.99722
0.96000,1.00000
0.96267,1.00278
0.96533,1.00556
0.96800,1.00833
0.97067,1.01111
0.97333,1.01389
0.97600,1.01667
0.97867,1.01944
0.98133,1.02222
0.98400,1.02500
0.98667,1.02778
0.98933,1.03056
0.99200,1.03333
0.99467,1.03611
0.99733,1.03889
1.00000,1.04167
1.00267,1.04444
1.00533,1.04722
1.00800,1.05000
1.01067,1.05278
1.01333,1.05556
1.01600,1.05833
1.01867,1.06111
1.02133,1.06389
1.02400,1.06667
1.02667,1.06944
1.02933,1.07222
1.03200,1.07500
1.03467,1.07778
1.03733,1.08056
1.04000,1.08333
1.04267,1.08611
1.04533,1.08889
1.04800,1.09167
1.05067,1.09444
1.05333,1.09722
1.05600,1.10000
1.05867,1.10278
1.06133,1.10556
1.06400,1.10833
1.06667,1.11111
1.06933,1.11389
1.07200,1.11667
1.07467,1.11944
1.07733,1.12222
1.08000,1.12500
1.08267,1.12778
1.08533,1.13056
1.08800,1.13333
1.09067,1.13611
1.09333,1.13889
1.09600,1.14167
1.09867,1.14444
1.10133,1.14722
1.10400,1.15000
1.10667,1.15278
1.10933,1.15556
1.11200,1.15833
1.11467,1.16111
1.11733,1.16389
1.12000,1.16667
1.12267,1.16944
1.12533,1.17222
1.12800,1.17500
1.13067,1.17778
1.13333,1.18056
1.13600,1.18333
1.13867,1.18611
1.14133,1.18889
1.14400,1.19167
1.14667,1.19444
1.14933,1.19722
1.15200,1.20000
1.15467,1.20278
1.15733,1.20556
1.16000,1.20833
1.16267,1.21111
1.16533,1.21389
1.16800,1.21667
1.17067,1.21944
1.17333,1.22222
1.17600,1.22500
1.17867,1.22778
1.18133,1.23056
1.18400,1.23333
1.18667,1.23611
1.18933,1.23889
1.19200,1.24167
1.19467,1.24444
1.19733,1.24722
1.20000,1.25000
1.20267,1.25278
1.20533,1.25556
1.20800,1.25833
1.21067,1.26111
1.21333,1.26389
1.21600,1.26667
1.21867,1.26944
1.22133,1.27222
1.22400,1.27500
1.22667,1.27778
1.22933,1.28056
1.23200,1.28333
1.23467,1.28611
1.23733,1.28889
1.24000,1.29167
1.24267,1.29444
1.24533,1.29722
1.24800,1.30000
1.25067,1.30278
1.25333,1.30556
1.25600,1.30833
1.25867,1.31111
1.26133,1.31389
1.26400,1.31667
1.26667,1.31944
1.26933,1.32222
1.27200,1.32500
1.27467,1.32778
1.27733,1.33056
1.28000,1.33333
1.28267,1.33611
1.28533,1.33889
1.28800,1.34167
1.29067,1.34444
1.29333,1.34722
1.29600,1.35000
1.29867,1.35278
1.30133,1.35556
1.30400,1.35833
1.30667,1.36111
1.30933,1.36389
1.31200,1.36667
1.31467,1.36944
1.31733,1.37222
1.32000,1.37500
1.32267,1.37778
1.32533,1.38056
1.32800,1.38333
1.33067,1.38611
1.33333,1.38889
1.33600,1.39167
1.33867,1.39444
1.34133,1.39722
1.34400,1.40000
1.34667,1.40278
1.34933,1.40556
1.35200,1.40833
1.35467,1.41111
1.35733,1.41389
1.36000,1.41667
1.36267,1.41944
1.36533,1.42222
1.36800,1.42500
1.37067,1.42778
1.37333,1.43056
1.37600,1.43333
1.37867,1.43611
1.38133,1.43889
1.38400,1.44167
1.38667,1.44444
1.38933,1.44722
1.39200,1.45000
1.39467,1.45278
1.39733,1.45556
1.40000,1.45833
1.40267,1.46111
1.40533,1.46389
1.40800,1.46667
1.41067,1.46944
1.41333,1.47222
1.41600,1.47500
1.41867,1.47778
1.42133,1.48056
1.42400,1.48333
1.42667,1.48611
1.42933,1.48889
1.43200,1.49167
1.43467,1.49444
1.43733,1.49722
1.44000,1.50000
1.44267,1.50278
1.44533,1.50556
1.44800,1.50833
1.45067,1.51111
1.45333,1.51389
1.45600,1.51667
1.45867,1.51944
1.46133,1.52222
1.46400,1.52500
