0.00000,0.00000
0.00600,0.00899
0.01199,0.01796
0.01797,0.02692
0.02395,0.03586
0.02993,0.04478
0.03589,0.05368
0.04185,0.06256
0.04781,0.07143
0.05376,0.08027
0.05970,0.08910
0.06564,0.09791
0.07157,0.10671
0.07749,0.11548
0.08341,0.12424
0.08933,0.13298
0.09524,0.14171
0.10114,0.15041
0.10703,0.15910
0.11292,0.16777
0.11881,0.17642
0.12468,0.18505
0.13056,0.19367
0.13642,0.20227
0.14228,0.21085
0.14814,0.21941
0.15399,0.22796
0.15983,0.23649
0.16567,0.24500
0.17150,0.25349
0.17732,0.26197
0.18314,0.27043
0.18896,0.27887
0.19476,0.28729
0.20056,0.29569
0.20636,0.30408
0.21215,0.31245
0.21794,0.32081
0.22371,0.32914
0.22949,0.33746
0.23525,0.34576
0.24101,0.35404
0.24677,0.36231
0.25252,0.37056
0.25826,0.37879
0.26400,0.38700
0.26973,0.39520
0.27546,0.40338
0.28118,0.41154
0.28690,0.41969
0.29260,0.42781
0.29831,0.43592
0.30401,0.44402
0.30970,0.45209
0.31538,0.46015
0.32106,0.46819
0.32674,0.47622
0.33241,0.48422
0.33807,0.49221
0.34373,0.50018
0.34938,0.50814
0.35503,0.51608
0.36067,0.52400
0.36630,0.53190
0.37193,0.53979
0.37755,0.54766
0.38317,0.55551
0.38878,0.56335
0.39439,0.57117
0.39999,0.57897
0.40559,0.58676
0.41118,0.59453
0.41676,0.60228
0.42234,0.61001
0.42791,0.61773
0.43348,0.62543
0.43904,0.63311
0.44459,0.64078
0.45014,0.64843
0.45569,0.65606
0.46123,0.66368
0.46676,0.67128
0.47229,0.67886
0.47781,0.68643
0.48333,0.69398
0.48884,0.70151
0.49434,0.70903
0.49984,0.71653
0.50534,0.72401
0.51082,0.73147
0.51631,0.73892
0.52178,0.74635
0.52726,0.75377
0.53272,0.76117
0.53818,0.76855
0.54364,0.77592
0.54909,0.78327
0.55453,0.79060
0.55997,0.79792
0.56541,0.80522
0.57083,0.81250
0.57626,0.81977
0.58167,0.82702
0.58708,0.83425
0.59249,0.84147
0.59789,0.84867
0.60328,0.85585
0.60867,0.86302
0.61406,0.87017
0.61944,0.87731
0.62481,0.88443
0.63018,0.89153
0.63554,0.89862
0.64090,0.90569
0.64625,0.91274
0.65159,0.91978
0.65693,0.92680
0.66227,0.93380
0.66760,0.94079
0.67292,0.94776
0.67824,0.95472
0.68355,0.96166
0.68886,0.96858
0.69416,0.97549
0.69946,0.98238
0.70475,0.98926
0.71004,0.99612
0.71532,1.00296
0.72060,1.00979
0.72587,1.01660
0.73113,1.02339
0.73639,1.03017
0.74164,1.03693
0.74689,1.04368
0.75214,1.05041
0.75738,1.05713
0.76261,1.06382
0.76784,1.07051
0.77306,1.07717
0.77828,1.08383
0.78349,1.09046
0.78869,1.09708
0.79389,1.10368
0.79909,1.11027
0.80428,1.11684
0.80947,1.12340
0.81465,1.12994
0.81982,1.13646
0.82499,1.14297
0.83015,1.14946
0.83531,1.15594
0.84047,1.16240
0.84561,1.16884
0.85076,1.17527
0.85590,1.18169
0.86103,1.18808
0.86616,1.19447
0.87128,1.20083
0.87639,1.20718
0.88151,1.21352
0.88661,1.21984
0.89171,1.22614
0.89681,1.23243
0.90190,1.23871
0.90699,1.24496
0.91207,1.25121
0.91714,1.25743
0.92221,1.26364
0.92728,1.26984
0.93234,1.27602
0.93739,1.28218
0.94244,1.28833
0.94749,1.29447
0.95253,1.30058
0.95756,1.30669
0.96259,1.31277
0.96762,1.31885
0.97263,1.32490
0.97765,1.33094
0.98266,1.33697
0.98766,1.34298
0.99266,1.34898
0.99765,1.35496
1.00264,1.36092
1.00762,1.36687
1.01260,1.37280
1.01757,1.37872
1.02254,1.38463
1.02751,1.39052
1.03246,1.39639
1.03742,1.40225
1.04236,1.40809
1.04731,1.41392
1.05224,1.41973
1.05718,1.42553
1.06210,1.43131
1.06703,1.43708
1.07194,1.44283
1.07686,1.44857
1.08176,1.45429
1.08667,1.46000
1.09156,1.46569
1.09646,1.47137
1.10134,1.47703
1.10623,1.48268
1.11110,1.48831
1.11598,1.49393
1.12084,1.49953
1.12571,1.50512
1.13056,1.51069
1.13542,1.51625
1.14027,1.52180
1.14511,1.52732
1.14995,1.53284
1.15478,1.53834
1.15961,1.54382
1.16443,1.54929
1.16925,1.55474
1.17406,1.56018
1.17887,1.56561
1.18367,1.57102
1.18847,1.57642
1.19327,1.58180
1.19805,1.58716
1.20284,1.59251
1.20762,1.59785
1.21239,1.60317
