0.00000,0.00000
0.01984,-0.00312
0.03927,-0.00577
0.05829,-0.00795
0.07690,-0.00967
0.09510,-0.01093
0.11291,-0.01174
0.13033,-0.01212
0.14736,-0.01207
0.16401,-0.01159
0.18029,-0.01070
0.19619,-0.00940
0.21172,-0.00770
0.22689,-0.00561
0.24171,-0.00313
0.25617,-0.00028
0.27028,0.00294
0.28406,0.00653
0.29749,0.01047
0.31059,0.01475
0.32337,0.01937
0.33582,0.02433
0.34795,0.02961
0.35977,0.03520
0.37128,0.04110
0.38249,0.04730
0.39340,0.05379
0.40402,0.06057
0.41435,0.06762
0.42439,0.07495
0.43416,0.08253
0.44365,0.09037
0.45288,0.09845
0.46184,0.10678
0.47054,0.11533
0.47899,0.12411
0.48719,0.13310
0.49514,0.14230
0.50286,0.15170
0.51034,0.16130
0.51759,0.17107
0.52462,0.18103
0.53143,0.19115
0.53803,0.20144
0.54441,0.21188
0.55059,0.22246
0.55657,0.23319
0.56236,0.24404
0.56795,0.25502
0.57337,0.26611
0.57860,0.27731
0.58365,0.28861
0.58854,0.30001
0.59326,0.31149
0.59782,0.32304
0.60222,0.33467
0.60648,0.34635
0.61059,0.35809
0.61456,0.36988
0.61839,0.38170
0.62209,0.39356
0.62567,0.40543
0.62912,0.41733
0.63246,0.42923
0.63569,0.44113
0.63881,0.45302
0.64183,0.46490
0.64476,0.47676
0.64759,0.48858
0.65034,0.50037
0.65300,0.51211
0.65559,0.52379
0.65811,0.53542
0.66056,0.54697
0.66295,0.55845
0.66528,0.56984
0.66756,0.58114
0.66979,0.59235
0.67198,0.60344
0.67413,0.61442
0.67625,0.62527
0.67835,0.63600
0.68042,0.64658
0.68247,0.65702
0.68452,0.66731
0.68655,0.67743
0.68858,0.68739
0.69061,0.69717
0.69265,0.70676
0.69471,0.71616
0.69678,0.72536
0.69887,0.73436
0.70099,0.74313
0.70314,0.75169
0.70532,0.76001
0.70755,0.76810
0.70983,0.77594
0.71215,0.78352
0.71454,0.79085
0.71698,0.79790
0.71949,0.80468
0.72207,0.81118
0.72472,0.81739
0.72744,0.82333
0.73023,0.82900
0.73308,0.83440
0.73600,0.83954
0.73899,0.84441
0.74203,0.84904
0.74514,0.85341
0.74831,0.85754
0.75154,0.86143
0.75483,0.86508
0.75818,0.86849
0.76158,0.87168
0.76504,0.87465
0.76855,0.87739
0.77211,0.87992
0.77573,0.88224
0.77940,0.88435
0.78311,0.88626
0.78688,0.88797
0.79069,0.88949
0.79455,0.89082
0.79845,0.89196
0.80240,0.89292
0.80639,0.89371
0.81042,0.89432
0.81449,0.89477
0.81860,0.89505
0.82275,0.89517
0.82694,0.89514
0.83116,0.89495
0.83542,0.89463
0.83971,0.89415
0.84403,0.89355
0.84838,0.89280
0.85277,0.89193
0.85718,0.89094
0.86162,0.88982
0.86609,0.88859
0.87058,0.88725
0.87510,0.88580
0.87964,0.88424
0.88420,0.88259
0.88878,0.88084
0.89339,0.87901
0.89801,0.87708
0.90265,0.87508
0.90730,0.87300
0.91198,0.87085
0.91666,0.86862
0.92136,0.86634
0.92607,0.86399
0.93079,0.86159
0.93552,0.85914
0.94026,0.85664
0.94501,0.85410
0.94976,0.85152
0.95452,0.84891
0.95928,0.84626
0.96404,0.84359
0.96881,0.84091
0.97358,0.83820
0.97834,0.83548
0.98311,0.83276
0.98787,0.83003
0.99262,0.82730
0.99738,0.82458
1.00212,0.82187
1.00686,0.81917
1.01159,0.81648
1.01631,0.81383
1.02102,0.81119
1.02571,0.80859
1.03039,0.80603
1.03506,0.80350
1.03972,0.80102
1.04435,0.79859
1.04897,0.79621
1.05357,0.79388
1.05815,0.79162
1.06271,0.78942
1.06725,0.78730
1.07176,0.78524
1.07625,0.78327
1.08071,0.78138
1.08514,0.77958
1.08955,0.77786
1.09393,0.77625
1.09828,0.77473
1.10259,0.77332
1.10688,0.77202
1.11112,0.77083
1.11534,0.76976
1.11952,0.76881
1.12366,0.76799
1.12776,0.76730
1.13183,0.76674
1.13585,0.76632
1.13983,0.76604
1.14377,0.76592
1.14767,0.76594
1.15152,0.76610
1.15533,0.76640
1.15910,0.76685
1.16283,0.76744
1.16651,0.76816
1.17015,0.76902
1.17375,0.77002
1.17731,0.77115
1.18083,0.77241
1.18431,0.77380
1.18774,0.77532
1.19114,0.77696
1.19449,0.77873
1.19781,0.78063
1.20108,0.78264
1.20431,0.78478
1.20750,0.78703
1.21066,0.78940
1.21377,0.79189
1.21684,0.79449
1.21988,0.79720
1.22287,0.80002
1.22582,0.80295
1.22874,0.80599
1.23161,0.80913
1.23445,0.81237
1.23725,0.81572
1.24001,0.81917
1.24273,0.82271
1.24542,0.82636
1.24806,0.83010
1.25067,0.83393
1.25324,0.83786
1.25577,0.84187
1.25826,0.84598
1.26072,0.85017
1.26314,0.85445
1.26552,0.85881
1.26787,0.86325
1.27018,0.86778
1.27245,0.87238
1.27469,0.87706
1.27689,0.88182
1.27905,0.88665
1.28118,0.89155
1.28327,0.89653
1.28533,0.90157
1.28735,0.90668
1.28933,0.91186
1.29128,0.91710
1.29320,0.92241
1.29508,0.92777
1.29692,0.93320
1.29873,0.93868
1.30051,0.94422
1.30225,0.94982
1.30396,0.95546
1.30563,0.96116
1.30727,0.96691
1.30888,0.97270
1.31045,0.97855
1.31199,0.98443
1.31349,0.99036
1.31496,0.99633
1.31640,1.00235
1.31781,1.00840
1.31918,1.01448
1.32052,1.02060
1.32183,1.02676
1.32311,1.03294
1.32435,1.03916
1.32556,1.04540
1.32674,1.05167
1.32789,1.05797
1.32901,1.06429
1.33010,1.07063
1.33115,1.07699
1.33217,1.08337
1.33317,1.08976
1.33413,1.09618
1.33506,1.10260
1.33596,1.10904
1.33683,1.11549
1.33767,1.12194
1.33848,1.12841
1.33926,1.13487
1.34001,1.14135
1.34073,1.14782
1.34143,1.15430
1.34209,1.16077
1.34272,1.16724
1.34333,1.17371
1.34390,1.18017
1.34445,1.18662
1.34497,1.19307
1.34546,1.19950
1.34592,1.20592
1.34635,1.21233
1.34676,1.21872
1.34714,1.22509
1.34749,1.23145
1.34782,1.23779
1.34813,1.24411
1.34841,1.25042
1.34868,1.25670
1.34892,1.26296
1.34915,1.26921
1.34936,1.27543
1.34956,1.28163
1.34974,1.28781
1.34991,1.29397
1.35007,1.30011
1.35022,1.30622
1.35036,1.31231
1.35049,1.31837
1.35061,1.32441
1.35073,1.33042
1.35085,1.33641
1.35096,1.34237
1.35107,1.34830
1.35119,1.35420
1.35130,1.36008
1.35141,1.36593
1.35153,1.37174
1.35166,1.37753
1.35179,1.38329
1.35193,1.38901
1.35207,1.39471
1.35223,1.40037
1.35240,1.40600
1.35258,1.41160
1.35277,1.41716
1.35298,1.42269
1.35321,1.42818
1.35345,1.43364
1.35371,1.43906
1.35400,1.44445
1.35430,1.44980
1.35463,1.45511
1.35498,1.46038
