0.00304,-0.00303
0.00710,-0.00705
0.01118,-0.01105
0.01528,-0.01503
0.01940,-0.01899
0.02353,-0.02293
0.02768,-0.02685
0.03185,-0.03076
0.03603,-0.03464
0.04022,-0.03850
0.04443,-0.04234
0.04866,-0.04615
0.05290,-0.04995
0.05715,-0.05372
0.06142,-0.05747
0.06570,-0.06120
0.07000,-0.06490
0.07430,-0.06859
0.07862,-0.07224
0.08295,-0.07587
0.08729,-0.07948
0.09165,-0.08307
0.09601,-0.08662
0.10039,-0.09016
0.10477,-0.09366
0.10917,-0.09715
0.11358,-0.10060
0.11799,-0.10403
0.12241,-0.10743
0.12685,-0.11080
0.13129,-0.11415
0.13574,-0.11747
0.14019,-0.12076
0.14466,-0.12402
0.14913,-0.12725
0.15361,-0.13046
0.15809,-0.13363
0.16259,-0.13678
0.16708,-0.13989
0.17158,-0.14298
0.17609,-0.14603
0.18060,-0.14905
0.18512,-0.15205
0.18964,-0.15501
0.19417,-0.15794
0.19870,-0.16083
0.20323,-0.16370
0.20776,-0.16653
0.21230,-0.16933
0.21684,-0.17209
0.22138,-0.17483
0.22592,-0.17753
0.23047,-0.18019
0.23502,-0.18282
0.23956,-0.18542
0.24411,-0.18798
0.24866,-0.19051
0.25320,-0.19300
0.25775,-0.19545
0.26230,-0.19787
0.26684,-0.20026
0.27139,-0.20261
0.27593,-0.20492
0.28047,-0.20719
0.28500,-0.20943
0.28954,-0.21163
0.29407,-0.21379
0.29860,-0.21591
0.30313,-0.21800
0.30765,-0.22005
0.31217,-0.22206
0.31668,-0.22403
0.32119,-0.22596
0.32569,-0.22785
0.33019,-0.22971
0.33469,-0.23152
0.33917,-0.23329
0.34366,-0.23503
0.34813,-0.23672
0.35260,-0.23837
0.35706,-0.23998
0.36152,-0.24155
0.36596,-0.24308
0.37040,-0.24457
0.37484,-0.24601
0.37926,-0.24742
0.38368,-0.24878
0.38808,-0.25010
0.39248,-0.25137
0.39687,-0.25261
0.40125,-0.25380
0.40562,-0.25495
0.40998,-0.25605
0.41432,-0.25711
0.41866,-0.25813
0.42299,-0.25911
0.42731,-0.26003
0.43161,-0.26092
0.43591,-0.26176
0.44019,-0.26256
